lat,lon
37.7870372043685,-122.41827417166
37.7894107633228,-122.422139511495
37.78748615720421,-122.418368839172
37.784449661256204,-122.416075285059
37.7636337703031,-122.416230392551
37.7879652569797,-122.418467747931
37.791494305190604,-122.420874632415
37.7604330003754,-122.415929849548
37.7586968166489,-122.41796448376002
37.790045901716795,-122.41720963943001
37.789618819255,-122.42049728879
37.763495437314404,-122.418486296575
37.794664653815396,-122.404767635853
37.7652491154428,-122.416389710291
37.765316135635,-122.415308388816
37.7636337703031,-122.416230392551
37.7773110274033,-122.40864873517
37.7907880214451,-122.41903911933001
37.7861007451645,-122.418090766692
37.759488455703604,-122.417970955091
37.7586968166489,-122.41796448376002
37.7586968166489,-122.41796448376002
37.784449661279105,-122.41607528505101
37.761967421810205,-122.41718044863501
37.7891095538736,-122.417019320691
37.73565063989479,-122.448307079193
37.7635718955893,-122.41733258258999
37.791494305190604,-122.420874632415
37.786308688557504,-122.416452065602
37.7842362877657,-122.41771034473301
37.7652491154428,-122.416389710291
37.7636337702985,-122.41623039254299
37.7642753857061,-122.418687919804
37.791494305190604,-122.420874632415
37.7881786970521,-122.416829148507
37.7851670875288,-122.41790397757099
37.7854574902997,-122.400916029025
37.784449661256204,-122.416075285059
37.7849590112399,-122.41954956879
37.7854364798696,-122.41533612902
37.7636337702985,-122.41623039254299
37.787757060218205,-122.42012031921101
37.763495437314404,-122.418486296575
37.8011054678398,-122.427042151546
37.763822225946605,-122.413591695569
37.7921733284528,-122.42269562936501
37.7633758058059,-122.42043472455299
37.790577071053704,-122.420691680792
37.790577071030796,-122.42069168079901
37.7636337702985,-122.41623039254299
37.787245037815,-122.416642370005
37.78890983991921,-122.418658294837
37.763495437314404,-122.418486296575
37.789920001484106,-122.422062730264
37.7863086885804,-122.416452065595
37.787871877643795,-122.41170200316499
37.761644197749604,-122.412051228029
37.7636337702985,-122.41623039254299
37.7923840813812,-122.42105687820299
37.7604330003754,-122.415929849548
37.7652491154428,-122.416389710291
37.784449661279105,-122.41607528505101
37.7636337703031,-122.416230392551
37.7636337703031,-122.416230392551
37.7870372043456,-122.41827417166701
37.78439444920679,-122.416916142188
37.787965256956795,-122.41846774793801
37.7636337702985,-122.41623039254299
37.7425626183259,-122.488025947847
37.7604330003754,-122.415929849548
37.7586968166489,-122.41796448376002
37.762034786651896,-122.416078423909
37.7868262081927,-122.419930111618
37.7605000725995,-122.41484513920601
37.763495437314404,-122.418486296575
37.763495437314404,-122.418486296575
37.7652491154383,-122.416389710283
37.7538078714464,-122.40339423450399
37.762034786651896,-122.416078423909
37.7898297669362,-122.41884474810499
37.7636337703031,-122.416230392551
37.7879652569797,-122.418467747931
37.7727970777258,-122.499318733675
37.7603656931573,-122.417028392106
37.7579459514924,-122.416863555609
37.7870372043685,-122.41827417166
37.765109878622205,-122.418701003284
37.784449661256204,-122.416075285059
37.789618819232004,-122.420497288797
37.78537508463761,-122.416261836834
37.7854574902997,-122.400916029025
37.7653161356396,-122.415308388823
37.7668698952007,-122.41655263548701
37.789173205941,-122.40944548448799
37.787245037815,-122.416642370005
37.8002576984272,-122.43276436561199
37.7636337702985,-122.41623039254299
37.787245037815,-122.416642370005
37.7652491154428,-122.416389710291
37.784449661279105,-122.41607528505101
37.761967421810205,-122.41718044863501
37.7578884408086,-122.417817852676
37.7596123168685,-122.415921585459
37.789920001484106,-122.422062730264
37.7886989511418,-122.420307355728
37.790369068882,-122.422330464198
37.7842362877887,-122.417710344726
37.7879652569797,-122.418467747931
37.762034786651896,-122.416078423909
37.763495437314404,-122.418486296575
37.7604330003754,-122.415929849548
37.790577071053704,-122.420691680792
37.7636337703031,-122.416230392551
37.7620990020681,-122.415000536786
37.78537508463761,-122.416261836834
37.7604330003754,-122.415929849548
37.758764020113205,-122.416872883664
37.763495437314404,-122.418486296575
37.7879652569797,-122.418467747931
37.7604330003754,-122.415929849548
37.7653161356396,-122.415308388823
37.7515522899856,-122.416254017272
37.78537508463761,-122.416261836834
37.7604330003754,-122.415929849548
37.7571677817188,-122.416720982004
37.763822225946605,-122.413591695569
37.762034786651896,-122.416078423909
37.787965256956795,-122.41846774793801
37.7870372043685,-122.41827417166
37.761967421810205,-122.41718044863501
37.7878271137225,-122.40838427554199
37.7620347866564,-122.41607842391599
37.7636337703031,-122.416230392551
37.787965256956795,-122.41846774793801
37.7605000726041,-122.414845139214
37.7604330003754,-122.415929849548
37.7636337703031,-122.416230392551
37.7636337703031,-122.416230392551
37.785167087551706,-122.417903977564
37.7604330003754,-122.415929849548
37.7853750846147,-122.41626183684099
37.78748615720421,-122.418368839172
37.7868262081927,-122.419930111618
37.7636337702985,-122.41623039254299
37.7917052017931,-122.419225511064
37.7879652569797,-122.418467747931
37.785167087551706,-122.417903977564
37.765316135635,-122.415308388816
37.7617009781734,-122.411090794581
37.7854574902997,-122.400916029025
37.7653161356396,-122.415308388823
37.7580118295123,-122.41577026403999
37.775420706711,-122.40340479147899
37.7620990020727,-122.415000536794
37.7620990020681,-122.415000536786
37.7930977033028,-122.42205542682
37.7586968166489,-122.41796448376002
37.7639259195338,-122.40546877590599
37.7621213524354,-122.415543548355
37.790577071053704,-122.420691680792
37.7853750846147,-122.41626183684099
37.790577071030796,-122.42069168079901
37.7852153590471,-122.41708535742399
37.765448018026596,-122.413107622693
37.784449661256204,-122.416075285059
37.7620990020681,-122.415000536786
37.7883279710132,-122.388888409512
37.7638222259421,-122.41359169556101
37.7865167265223,-122.419016755254
37.790577071053704,-122.420691680792
37.78537508463761,-122.416261836834
37.7851670875288,-122.41790397757099
37.75390261218671,-122.41750858668699
37.784449661256204,-122.416075285059
37.7870372043685,-122.41827417166
37.7879652569797,-122.418467747931
37.722727038357604,-122.43619448489599
37.7595460924587,-122.417016663517
37.790577071030796,-122.42069168079901
37.7923840813812,-122.42105687820299
37.791494305190604,-122.420874632415
37.7587860207279,-122.41742384102501
37.7652491154383,-122.416389710283
37.784449661256204,-122.416075285059
37.797911710502795,-122.405862214655
37.791494305190604,-122.420874632415
37.757100579642795,-122.417812558787
37.7604330003754,-122.415929849548
37.784449661279105,-122.41607528505101
37.7879652569797,-122.418467747931
37.7586968166489,-122.41796448376002
37.755655964894096,-122.41602519137501
37.7834532119734,-122.423477953324
37.7907880214451,-122.41903911933001
37.7603012340397,-122.41812008648998
37.789618819255,-122.42049728879
37.7870372043685,-122.41827417166
37.7636337702985,-122.41623039254299
37.7628151579852,-122.416220195692
37.763697930892796,-122.415155941062
37.7652491154383,-122.416389710283
37.7869881885308,-122.410699657634
37.7870372043685,-122.41827417166
37.7586968166489,-122.41796448376002
37.75563329793221,-122.415473931513
37.7853750846147,-122.41626183684099
37.7604330003754,-122.415929849548
37.7657766621198,-122.420908468984
37.7604330003754,-122.415929849548
37.78748615720421,-122.418368839172
37.7636337702985,-122.41623039254299
37.7578801214437,-122.417955821717
37.7636337703031,-122.416230392551
37.7652491154428,-122.416389710291
37.763495437318895,-122.41848629658199
37.7586968166489,-122.41796448376002
37.7870372043685,-122.41827417166
37.7870372043685,-122.41827417166
37.7604330003754,-122.415929849548
37.7667494806481,-122.41948097133499
37.7620990020727,-122.415000536794
37.7616751087994,-122.41242734607201
37.78748615720421,-122.418368839172
37.762695287595,-122.418277910521
37.7604330003754,-122.415929849548
37.7636337702985,-122.41623039254299
37.7638222259421,-122.41359169556101
37.7853750846147,-122.41626183684099
37.7879136979106,-122.41931732407
37.790577071053704,-122.420691680792
37.7851670875288,-122.41790397757099
37.761016091205605,-122.419350173229
37.787245037815,-122.416642370005
37.78537508463761,-122.416261836834
37.78748615720421,-122.418368839172
37.790577071053704,-122.420691680792
37.785892609948604,-122.419739837813
37.784449661256204,-122.416075285059
37.7726948236861,-122.42218826142599
37.7635382940839,-122.412301187143
37.7636337702985,-122.41623039254299
37.784184709130294,-122.41856209710501
37.7586968166489,-122.41796448376002
37.7652491154428,-122.416389710291
37.763495437314404,-122.418486296575
37.7605000725995,-122.41484513920601
37.784449661279105,-122.41607528505101
37.7870372043685,-122.41827417166
37.7636337702985,-122.41623039254299
37.78537508463761,-122.416261836834
37.7636337702985,-122.41623039254299
37.78748615720421,-122.418368839172
37.787965256956795,-122.41846774793801
37.788698951164704,-122.420307355721
37.7842362877887,-122.417710344726
37.788698951164704,-122.420307355721
37.7854818747419,-122.423031175088
37.7586968166489,-122.41796448376002
37.7586968166489,-122.41796448376002
37.790577071030796,-122.42069168079901
37.7879652569797,-122.418467747931
37.784449661256204,-122.416075285059
37.7833430636234,-122.419159190984
37.7879652569797,-122.418467747931
37.7887480806774,-122.41948623404899
37.7891095538507,-122.41701932069799
37.7636337702985,-122.41623039254299
37.7652491154428,-122.416389710291
37.7604330003754,-122.415929849548
37.763495437314404,-122.418486296575
37.7874861572271,-122.418368839165
37.784449661279105,-122.41607528505101
37.7636337703031,-122.416230392551
37.7636337703031,-122.416230392551
37.788698951164704,-122.420307355721
37.7854574902997,-122.400916029025
37.787757060218205,-122.42012031921101
37.7620990020727,-122.415000536794
37.790577071053704,-122.420691680792
37.7638222259421,-122.41359169556101
37.7884306841336,-122.418562843426
37.7765080370233,-122.414457764634
37.7586968166489,-122.41796448376002
37.7594801325769,-122.41810892585899
37.759554412523606,-122.41687869132299
37.757100579642795,-122.417812558787
37.7604330003754,-122.415929849548
37.787245037815,-122.416642370005
37.7652491154428,-122.416389710291
37.7605000725995,-122.41484513920601
37.78439444920679,-122.416916142188
37.7921733284528,-122.42269562936501
37.790045901716795,-122.41720963943001
37.7604330003754,-122.415929849548
37.7870372043685,-122.41827417166
37.790577071053704,-122.420691680792
37.7586968166489,-122.41796448376002
37.7868262081927,-122.419930111618
37.761090124073796,-122.418124262331
37.7880691746198,-122.425237254252
37.7620990020681,-122.415000536786
37.7953061262191,-122.42315068625
37.7420556906445,-122.47662697673799
37.787965256956795,-122.41846774793801
37.775420706711,-122.40340479147899
37.7586968166489,-122.41796448376002
37.7604330003754,-122.415929849548
37.7620990020681,-122.415000536786
37.7620990020681,-122.415000536786
37.7654480180311,-122.41310762270099
37.784449661256204,-122.416075285059
37.789920001484106,-122.422062730264
37.765448018026596,-122.413107622693
37.78890983991921,-122.418658294837
37.763697930892796,-122.415155941062
37.791494305190604,-122.420874632415
37.785167087551706,-122.417903977564
37.7879652569797,-122.418467747931
37.72547657256,-122.463079076106
37.784449661279105,-122.41607528505101
37.784449661256204,-122.416075285059
37.78748615720421,-122.418368839172
37.7606096787079,-122.480070771196
37.787148807979,-122.40987662253201
37.7879652569797,-122.418467747931
37.78748615720421,-122.418368839172
37.7652491154428,-122.416389710291
37.7636337703031,-122.416230392551
37.78537508463761,-122.416261836834
37.7856843389472,-122.421395819115
37.7636337702985,-122.41623039254299
37.7870372043685,-122.41827417166
37.7879652569797,-122.418467747931
37.7603012340397,-122.41812008648998
37.758852001430895,-122.416331137192
37.7636979308883,-122.415155941054
37.7907880214451,-122.41903911933001
37.7636337703031,-122.416230392551
37.7881786970521,-122.416829148507
37.7962176298952,-122.40553946786899
37.7898297669592,-122.418844748098
37.78748615720421,-122.418368839172
37.7636337703031,-122.416230392551
37.7571677817188,-122.416720982004
37.8055600294296,-122.425221057967
37.7898297669592,-122.418844748098
37.763697930892796,-122.415155941062
37.784449661279105,-122.41607528505101
37.757291921351,-122.427972178216
37.7898297669592,-122.418844748098
37.790577071053704,-122.420691680792
37.784449661256204,-122.416075285059
37.7887345763527,-122.40688650360599
37.7636337703031,-122.416230392551
37.78537508463761,-122.416261836834
37.7863086885804,-122.416452065595
37.757100579642795,-122.417812558787
37.785934257179605,-122.426508142005
37.763495437314404,-122.418486296575
37.7879652569797,-122.418467747931
37.784449661256204,-122.416075285059
37.794974567141,-122.422431723545
37.7588312134679,-122.415781281593
37.7636337702985,-122.41623039254299
37.7875490094886,-122.421762501799
37.790045901693894,-122.417209639437
37.7626869631943,-122.418415888321
37.7586968166489,-122.41796448376002
37.7862578545865,-122.417295322526
37.78748615720421,-122.418368839172
37.7636337703031,-122.416230392551
37.7862042105067,-122.409686191845
37.7870372043685,-122.41827417166
37.7898297669362,-122.41884474810499
37.7853750846147,-122.41626183684099
37.784449661279105,-122.41607528505101
37.785167087551706,-122.417903977564
37.7620990020681,-122.415000536786
37.7635718955939,-122.417332582598
37.762034786651896,-122.416078423909
37.7636337703031,-122.416230392551
37.7636337703031,-122.416230392551
37.757100579642795,-122.417812558787
37.7879652569797,-122.418467747931
37.7604330003754,-122.415929849548
37.7898297669362,-122.41884474810499
37.762034786651896,-122.416078423909
37.7898297669592,-122.418844748098
37.7578801214437,-122.417955821717
37.787245037815,-122.416642370005
37.7611477647601,-122.417169894749
37.7870372043685,-122.41827417166
37.7861007451645,-122.418090766692
37.787757060218205,-122.42012031921101
37.7879652569797,-122.418467747931
37.7604330003754,-122.415929849548
37.7652491154428,-122.416389710291
37.7892209019337,-122.42192128641899
37.787757060218205,-122.42012031921101
37.789618819232004,-122.420497288797
37.7684749112706,-122.405828840501
37.78890983991921,-122.418658294837
37.7851670875288,-122.41790397757099
37.7853750846147,-122.41626183684099
37.8008967365514,-122.428687263963
37.789618819255,-122.42049728879
37.7562822236574,-122.417802962628
37.762034786651896,-122.416078423909
37.7636337703031,-122.416230392551
37.7870372043685,-122.41827417166
37.7586968166489,-122.41796448376002
37.7878271137225,-122.40838427554199
37.757100579642795,-122.417812558787
37.8006878988247,-122.430332787472
37.7605000725995,-122.41484513920601
37.7879652569797,-122.418467747931
37.7891095538736,-122.417019320691
37.7610817998691,-122.418262236032
37.763697930892796,-122.415155941062
37.7636337703031,-122.416230392551
37.7636979308883,-122.415155941054
37.7635887638425,-122.41791386187599
37.790735381704394,-122.41988857815399
37.78748615720421,-122.418368839172
37.761214223662705,-122.416070932811
37.755504342002794,-122.417660640341
37.755524488206,-122.418208517373
37.790577071053704,-122.420691680792
37.7636337702985,-122.41623039254299
37.7636337703031,-122.416230392551
37.7921733284528,-122.42269562936501
37.7863086885804,-122.416452065595
37.785998832379796,-122.411747371924
37.7620990020681,-122.415000536786
37.7653356122581,-122.415873491231
37.7874861572271,-122.418368839165
37.760345374629104,-122.416472035359
37.7620990020681,-122.415000536786
37.7636979308883,-122.415155941054
37.7580118295123,-122.41577026403999
37.7869881885308,-122.410699657634
37.7921733284299,-122.422695629372
37.7521438061204,-122.420909192406
37.7636337703031,-122.416230392551
37.763697930892796,-122.415155941062
37.790577071053704,-122.420691680792
37.7659022286452,-122.40558636165899
37.757232227914,-122.415629332446
37.7604330003754,-122.415929849548
37.7891095538736,-122.417019320691
37.785923043939796,-122.424012161493
37.7889098399421,-122.418658294829
37.7900998202351,-122.420660609645
37.7878052240334,-122.419295456225
37.7920560718489,-122.408603297968
37.7586968166489,-122.41796448376002
37.784449661256204,-122.416075285059
37.761644197749604,-122.412051228029
37.7636337702985,-122.41623039254299
37.776955113843606,-122.41799760821002
37.7939790012204,-122.405490836338
37.7879652569797,-122.418467747931
37.77383110035721,-122.476691497828
37.7635718955893,-122.41733258258999
37.784481757201,-122.41768800956801
37.7604330003754,-122.415929849548
37.7605000725995,-122.41484513920601
37.784912573847606,-122.416235852379
37.761967421810205,-122.41718044863501
37.7604330003754,-122.415929849548
37.790577071053704,-122.420691680792
37.7611477647601,-122.417169894749
37.788178697075,-122.4168291485
37.803412422524204,-122.423277496383
37.7870372043456,-122.41827417166701
37.790369068882,-122.422330464198
37.7870372043456,-122.41827417166701
37.7636337703031,-122.416230392551
37.765448018026596,-122.413107622693
37.7636337702985,-122.41623039254299
37.7594801325769,-122.41810892585899
37.7870372043685,-122.41827417166
37.784449661256204,-122.416075285059
37.7870372043456,-122.41827417166701
37.752766726673,-122.410519781929
37.7586968166489,-122.41796448376002
37.7866005732609,-122.436749299319
37.761016091205605,-122.419350173229
37.761214223662705,-122.416070932811
37.7638222259421,-122.41359169556101
37.78537508463761,-122.416261836834
37.7851670875288,-122.41790397757099
37.7620990020681,-122.415000536786
37.7604330003754,-122.415929849548
37.7870372043685,-122.41827417166
37.7907880214222,-122.419039119337
37.761967421814795,-122.417180448642
37.784449661256204,-122.416075285059
37.7636337702985,-122.41623039254299
37.7652491154428,-122.416389710291
37.759488455703604,-122.417970955091
37.7869881885308,-122.410699657634
37.7611024145691,-122.48932270165001
37.765316135635,-122.415308388816
37.785892609948604,-122.419739837813
37.784449661256204,-122.416075285059
37.7620990020681,-122.415000536786
37.7874861572271,-122.418368839165
37.78439444920679,-122.416916142188
37.7604330003754,-122.415929849548
37.7909741243362,-122.417392830341
37.784449661279105,-122.41607528505101
37.7879652569797,-122.418467747931
37.7537998587186,-122.40353222430299
37.7517586856968,-122.39833921177
37.765448018026596,-122.413107622693
37.7359045006314,-122.391089615241
37.784449661279105,-122.41607528505101
37.7923840813812,-122.42105687820299
37.7604330003754,-122.415929849548
37.787245037815,-122.416642370005
37.7879652569797,-122.418467747931
37.7604330003754,-122.415929849548
37.7653161356396,-122.415308388823
37.787245037815,-122.416642370005
37.7884881520906,-122.421949487554
37.7636337703031,-122.416230392551
37.7652491154428,-122.416389710291
37.761967421810205,-122.41718044863501
37.7635718955893,-122.41733258258999
37.763697930892796,-122.415155941062
37.746504037822,-122.419374719759
37.757100579642795,-122.417812558787
37.758742463907105,-122.416320644866
37.7870372043456,-122.41827417166701
37.7875490095115,-122.42176250179199
37.784449661279105,-122.41607528505101
37.7636337702985,-122.41623039254299
37.775420706711,-122.40340479147899
37.7596123168685,-122.415921585459
37.7636337702985,-122.41623039254299
37.7652491154428,-122.416389710291
37.7879652569797,-122.418467747931
37.7879652569797,-122.418467747931
37.7604330003754,-122.415929849548
37.7635718955893,-122.41733258258999
37.7620990020727,-122.415000536794
37.7638222259421,-122.41359169556101
37.7854574902997,-122.400916029025
37.784449661279105,-122.41607528505101
37.7870372043685,-122.41827417166
37.790577071053704,-122.420691680792
37.757232227914,-122.415629332446
37.761214223662705,-122.416070932811
37.7605000725995,-122.41484513920601
37.7855804361702,-122.41285712652399
37.7638222259421,-122.41359169556101
37.78439444920679,-122.416916142188
37.7638222259421,-122.41359169556101
37.7898297669362,-122.41884474810499
37.7869250592794,-122.426668235709
37.7870372043685,-122.41827417166
37.762034786651896,-122.416078423909
37.7636337703031,-122.416230392551
37.7879652569797,-122.418467747931
37.7636337702985,-122.41623039254299
37.78439444920679,-122.416916142188
37.78748615720421,-122.418368839172
37.7457451434135,-122.452716700987
37.7842362877887,-122.417710344726
37.7870372043685,-122.41827417166
37.7879652569797,-122.418467747931
37.759620425995294,-122.415783592856
37.7884881520906,-122.421949487554
37.7854574902997,-122.400916029025
37.7870372043456,-122.41827417166701
37.7869881885308,-122.410699657634
37.7636337702985,-122.41623039254299
37.784449661256204,-122.416075285059
37.784912573847606,-122.416235852379
37.7578884408086,-122.417817852676
37.7652491154428,-122.416389710291
37.7638222259421,-122.41359169556101
37.7604330003799,-122.415929849555
37.7898297669592,-122.418844748098
37.787965256956795,-122.41846774793801
37.7604330003754,-122.415929849548
37.7604330003754,-122.415929849548
37.790577071030796,-122.42069168079901
37.7872676170829,-122.418389144431
37.78537508463761,-122.416261836834
37.7889098399421,-122.418658294829
37.784449661256204,-122.416075285059
37.78748615720421,-122.418368839172
37.7571677817188,-122.416720982004
37.7620347866564,-122.41607842391599
37.7603012340397,-122.41812008648998
37.78537508463761,-122.416261836834
37.7869849580362,-122.41912629534201
37.7636337702985,-122.41623039254299
37.7852153590471,-122.41708535742399
37.765109878622205,-122.418701003284
37.787245037815,-122.416642370005
37.7652491154383,-122.416389710283
37.790577071053704,-122.420691680792
37.7813758100318,-122.43317781626699
37.791494305190604,-122.420874632415
37.784449661256204,-122.416075285059
37.7652491154383,-122.416389710283
37.759620425995294,-122.415783592856
37.7578884408086,-122.417817852676
37.7580118295123,-122.41577026403999
37.785167087551706,-122.417903977564
37.754852762398706,-122.42152585119801
37.787245037815,-122.416642370005
37.7652491154428,-122.416389710291
37.7636337703031,-122.416230392551
37.763697930892796,-122.415155941062
37.7652491154383,-122.416389710283
37.7596123168685,-122.415921585459
37.790577071053704,-122.420691680792
37.790369068882,-122.422330464198
37.7905261965099,-122.42153486006201
37.7884881520906,-122.421949487554
37.7586968166489,-122.41796448376002
37.784449661256204,-122.416075285059
37.7636337702985,-122.41623039254299
37.7636337703031,-122.416230392551
37.7923840813812,-122.42105687820299
37.7620990020681,-122.415000536786
37.7636337702985,-122.41623039254299
37.7921733284528,-122.42269562936501
37.7620990020681,-122.415000536786
37.7870372043685,-122.41827417166
37.7943519737956,-122.416315638987
37.7604330003754,-122.415929849548
37.7635718955939,-122.417332582598
37.7863086885804,-122.416452065595
37.788698951164704,-122.420307355721
37.7603656931573,-122.417028392106
37.7683548732689,-122.407815467597
37.787965256956795,-122.41846774793801
37.7914943051677,-122.42087463242201
37.7726948236861,-122.42218826142599
37.7854574902997,-122.400916029025
37.7604330003754,-122.415929849548
37.7908244663738,-122.418219833881
37.7620990020681,-122.415000536786
37.78537508463761,-122.416261836834
37.7684749112706,-122.405828840501
37.7604330003754,-122.415929849548
37.765109878622205,-122.418701003284
37.7635464709422,-122.412163194382
37.757122938493296,-122.418361693032
37.7636979308883,-122.415155941054
37.7604330003754,-122.415929849548
37.7603012340443,-122.41812008649799
37.7627583408182,-122.417185210419
37.7879652569797,-122.418467747931
37.761902961302205,-122.418272166422
37.7870372043685,-122.41827417166
37.7604330003754,-122.415929849548
37.7437268170337,-122.48118317163001
37.759488455703604,-122.417970955091
37.7873381901303,-122.42340460407
37.7611477647601,-122.417169894749
37.787245037815,-122.416642370005
37.7930471195335,-122.41942381990499
37.784449661256204,-122.416075285059
37.758764020113205,-122.416872883664
37.7605000725995,-122.41484513920601
37.7604330003754,-122.415929849548
37.787965256956795,-122.41846774793801
37.7638222259421,-122.41359169556101
37.7874861572271,-122.418368839165
37.7891095538507,-122.41701932069799
37.7882933915158,-122.40840385989901
37.763495437314404,-122.418486296575
37.78748615720421,-122.418368839172
37.7638222259421,-122.41359169556101
37.7578884408086,-122.417817852676
37.784449661256204,-122.416075285059
37.7604330003754,-122.415929849548
37.7604330003754,-122.415929849548
37.7611560850021,-122.417031919598
37.761291136424205,-122.48503873045601
37.7854574902997,-122.400916029025
37.7593672733869,-122.406948026845
37.7604330003754,-122.415929849548
37.7923840813812,-122.42105687820299
37.784449661256204,-122.416075285059
37.763495437314404,-122.418486296575
37.784449661256204,-122.416075285059
37.7635718955893,-122.41733258258999
37.7879652569797,-122.418467747931
37.763495437314404,-122.418486296575
37.7636337702985,-122.41623039254299
37.7861007451645,-122.418090766692
37.7604330003754,-122.415929849548
37.7604284539394,-122.410964638346
37.7870372043685,-122.41827417166
37.752695957127706,-122.423991907438
37.791037142807205,-122.420850403389
37.7791387543353,-122.41660769511499
37.7603012340397,-122.41812008648998
37.7907880214451,-122.41903911933001
37.7588312134679,-122.415781281593
37.7898297669592,-122.418844748098
37.7605000725995,-122.41484513920601
37.78748615720421,-122.418368839172
37.764366072282904,-122.417339031772
37.763495437314404,-122.418486296575
37.762034786651896,-122.416078423909
37.7578801214437,-122.417955821717
37.7604330003754,-122.415929849548
37.761967421810205,-122.41718044863501
37.7611477647601,-122.417169894749
37.7618358012376,-122.419360352761
37.78537508463761,-122.416261836834
37.7907880214451,-122.41903911933001
37.7870372043685,-122.41827417166
37.7636337703031,-122.416230392551
37.7853750846147,-122.41626183684099
37.7870372043685,-122.41827417166
37.7603012340397,-122.41812008648998
37.784449661256204,-122.416075285059
37.7652491154428,-122.416389710291
37.7870372043685,-122.41827417166
37.7853750846147,-122.41626183684099
37.7886989511418,-122.420307355728
37.790577071030796,-122.42069168079901
37.789618819232004,-122.420497288797
37.7620990020681,-122.415000536786
37.78748615720421,-122.418368839172
37.7924249809652,-122.42780785121
37.762695287595,-122.418277910521
37.762034786651896,-122.416078423909
37.760414642153,-122.48449849157801
37.790577071053704,-122.420691680792
37.7881786970521,-122.416829148507
37.762034786651896,-122.416078423909
37.7872807075879,-122.420021471054
37.784449661279105,-122.41607528505101
37.7605000726041,-122.414845139214
37.7604330003754,-122.415929849548
37.7887345763527,-122.40688650360599
37.78748615720421,-122.418368839172
37.790577071053704,-122.420691680792
37.7644225165568,-122.416374835778
37.761902961302205,-122.418272166422
37.78748615720421,-122.418368839172
37.7636337702985,-122.41623039254299
37.7870372043685,-122.41827417166
37.7891095538736,-122.417019320691
37.765109878622205,-122.418701003284
37.79624543971929,-122.423340546898
37.784449661279105,-122.41607528505101
37.775420706711,-122.40340479147899
37.762695287595,-122.418277910521
37.7658426354415,-122.406553700757
37.756225011974394,-122.41875384815201
37.7861007451645,-122.418090766692
37.791494305190604,-122.420874632415
37.7620347866564,-122.41607842391599
37.784449661279105,-122.41607528505101
37.7590272974542,-122.41250286368299
37.7870372043685,-122.41827417166
37.787757060218205,-122.42012031921101
37.7636979308883,-122.415155941054
37.7586968166489,-122.41796448376002
37.765316135635,-122.415308388816
37.7636337703031,-122.416230392551
37.7636337703031,-122.416230392551
37.7588312134679,-122.415781281593
37.7626869631943,-122.418415888321
37.7634675915206,-122.403907054196
37.784449661256204,-122.416075285059
37.78748615720421,-122.418368839172
37.787245037815,-122.416642370005
37.764366072282904,-122.417339031772
37.761644197749604,-122.412051228029
37.7578884408086,-122.417817852676
37.7683548732689,-122.407815467597
37.7879652569797,-122.418467747931
37.756479038704704,-122.41453203969101
37.7854574902997,-122.400916029025
37.7862042105295,-122.40968619183701
37.784449661279105,-122.41607528505101
37.755568796919,-122.416569016036
37.784449661256204,-122.416075285059
37.761090124073796,-122.418124262331
37.763495437314404,-122.418486296575
37.7604330003754,-122.415929849548
37.786308688557504,-122.416452065602
37.7652491154428,-122.416389710291
37.784449661256204,-122.416075285059
37.787965256956795,-122.41846774793801
37.7555043420074,-122.41766064034799
37.763495437314404,-122.418486296575
37.7875490094886,-122.421762501799
